2.1,245,15.9,0,21.5,6.7,0.029,0.015,0.015,0,0.1,820.6666667
1.9,227,13.3,0,30.7,12.7,0.013,0.028,0.027,0,0.2,902.75
1.6,12,11.5,0,39.2,7.8,0.008,0.032,0.031,0.001,0.2,944.1666667
3.2,313,11.2,0,42.4,5.8,0.021,0.016,0.016,0,0.1,927.8644068
2.9,232,10.2,0,46.7,5,0.026,0.007,0.007,0,0,944.2833333
1.9,190,8.6,0,54.6,5.4,0.019,0.009,0.009,0,0,765.6666667
1.7,197,7.7,0,58,5.2,0.018,0.008,0.008,0,0,573.6333333
1.6,297,7.2,0,59.4,5.2,0.019,0.006,0.006,0,0,729.7166667
2,178,6.7,0,59.8,5.1,0.015,0.01,0.009,0,0,563.35
2.2,155,6.8,0,59.2,6.9,0.004,0.026,0.024,0.002,16,454.4833333
2.1,188,7,0,58.3,9.2,0.001,0.051,0.03,0.021,0.4,510.6666667
1.5,220,6.2,0,62.1,13.4,0.002,0.082,0.031,0.051,0.7,621.8833333
1.2,292,8.8,0,47.3,15.3,0.004,0.098,0.034,0.064,0.7,717.8
1.8,249,11.3,0,32.7,10.8,0.017,0.05,0.027,0.022,0.3,786.6166667
2.5,1,13.4,0,29.3,11.3,0.023,0.04,0.023,0.016,0.2,818.7166667
5.3,357,15.1,0,27,8.9,0.03,0.021,0.014,0.007,0.1,814.7166667
7.4,351,16.2,0,25.9,6.9,0.042,0.007,0.006,0.002,0,827.1355932
7.9,331,17.2,0,22.3,4.6,0.047,0.003,0.002,0,0,868.0655738
7.7,350,18.5,0,20.4,4.7,0.049,0.003,0.003,0,0,1003.95
7.7,334,19.3,0,18.8,4.4,0.052,0.002,0.002,0,0,1020.813559
7.6,335,19.6,0,18.3,4,0.052,0.002,0.002,0,0,1003.3
7,326,19.4,0,18.3,3.2,0.05,0.002,0.002,0,0,738.2833333
6.3,338,18.8,0,21,3.2,0.048,0.002,0.002,0,0,746.2333333
3.1,340,17.1,0,25.9,3.5,0.041,0.006,0.006,0,0,715.25
2.9,336,15.5,0,32.5,5.4,0.028,0.014,0.014,0,0,704.25
2.2,279,13.6,0,39.7,6.2,0.021,0.02,0.02,0,0,730.25
2,206,11.6,0,46.1,7.3,0.01,0.028,0.027,0,0.1,1274.881356
1.4,181,10.5,0,47.4,9.3,0.006,0.032,0.031,0.001,0.2,892.85
0.9,213,9.6,0,52.4,12.1,0.003,0.035,0.033,0.001,0.2,793.5166667
0.7,212,8.3,0,58,9.2,0.003,0.033,0.031,0.001,0.2,774.95
1.2,175,7.6,0,56.5,7.5,0.004,0.031,0.029,0.001,0.2,643.2166667
1.7,198,7.8,0,52.9,7.5,0.003,0.033,0.03,0.002,0.3,855.45
1.9,93,7.3,0,54.9,6.3,0.003,0.034,0.031,0.002,0.3,744.0166667
2.1,179,8,0,53.9,8.3,0.003,0.283,0.021,0.261,0.2,627.15
2.8,170,8.4,0,44.6,7,0.003,0.043,0.034,0.009,0.3,596.65
2.5,179,8.1,0,46,7.7,0.003,0.056,0.038,0.017,0.4,623.95
2.5,149,10.1,0,36.2,8.7,0.012,0.055,0.031,0.024,0.5,683
5.2,168,12.8,0,29.8,8.8,0.025,0.032,0.021,0.01,0.2,658.0666667
4.5,169,15.5,0,26.4,9.6,0.029,0.031,0.02,0.011,0.2,666.0333333
3.6,186,16.9,0,24.7,7.7,0.04,0.017,0.012,0.005,0.1,720.7333333
3.4,299,18.1,0,22.3,6.5,0.045,0.01,0.007,0.003,0,773.8305085
4.4,296,19.2,0,19.5,6,0.048,0.008,0.006,0.002,0,807.3333333
5.8,315,19.9,0,17.1,4.2,0.051,0.003,0.003,0,0,1442.95
5.2,317,20.5,0,13.5,3,0.053,0.001,0.001,0,0,978.7413793
5.6,336,20.7,0,13.7,2.5,0.051,0.001,0.001,0,0,974.3559322
4.4,349,20.7,0,13.6,2.5,0.052,0.001,0.001,0,0,883.5
3.6,336,20.2,0,14,2.7,0.053,0.002,0.002,0,0,874.4666667
2.1,329,18.5,0,21.3,4.7,0.043,0.008,0.008,0,0,858.2833333
1.5,198,15.7,0,30.8,6.2,0.019,0.026,0.025,0,0.2,952.15
1.9,198,14.1,0,32.7,8,0.011,0.033,0.031,0.001,0.3,1103.4
1.5,271,12.8,0,38.5,8.8,0.002,0.048,0.041,0.006,0.4,1530.266667
0.8,35,11.4,0,43.1,8.3,0.002,0.042,0.038,0.004,0.4,1119.338983
1.7,161,11.7,0,35.9,9.1,0.008,0.032,0.03,0.001,0.3,1057.95
1.8,180,11.2,0,34.6,5.6,0.015,0.02,0.02,0,0.2,940.5333333
4.3,174,11.8,0,31.6,4.6,0.025,0.016,0.016,0,0.1,974.0333333
3.8,170,11.7,0,30.1,3.8,0.027,0.013,0.013,0,0,815.2166667
1.8,158,10.5,0,34.8,4.9,0.018,0.017,0.016,0,0.1,623.6333333
3.7,160,10.4,0,40.1,5.9,0.014,0.023,0.022,0,0.1,629.2333333
3.9,167,10.2,0,46.9,7.7,0.009,0.032,0.029,0.002,0.1,723.6833333
4.2,152,10.3,0,48,10.1,0.005,0.042,0.035,0.007,0.2,772.1
4.1,147,12.2,0,39,13.9,0.012,0.046,0.029,0.016,0.3,726.05
4.5,158,14.7,0,29.9,13.5,0.019,0.043,0.026,0.017,0.3,810.6949153
3.3,164,17.1,0,25.7,14.3,0.021,0.047,0.027,0.019,0.3,816.8333333
2.6,329,19.2,0,19.5,13.9,0.034,0.028,0.018,0.009,0.1,775.6666667
3.3,308,20.9,0,14.9,8.1,0.048,0.011,0.009,0.003,0,924.3333333
3.5,322,22.2,0,13.5,7.7,0.051,0.009,0.007,0.002,0.1,1053.283333
3.6,316,23.1,0,12.3,6.3,0.055,0.008,0.006,0.001,0,1499.966102
5,323,23.6,0,11.8,5.1,0.056,0.005,0.004,0.001,0,1195.316667
5.1,341,24.1,0,11.2,3.5,0.052,0.002,0.002,0,0,973.5932203
4.5,346,24.2,0,10.4,3.3,0.048,0.001,0.001,0,0,1010.016667
2.1,11,24,0,11.5,3.7,0.045,0.004,0.003,0,0,1020.474576
2.5,175,20.9,0,21.9,6.8,0.02,0.02,0.02,0,0.1,988.3
3.4,168,19.7,0,21.4,5.9,0.01,0.035,0.033,0.002,0.2,1065.916667
5.2,176,19,0,22.7,4.7,0.016,0.025,0.024,0,0.1,1253.59322
3.2,141,17.9,0,25.4,4.8,0.015,0.023,0.022,0,0.1,1674.95
2.3,173,16.4,0,29.7,5.4,0.009,0.03,0.028,0.001,0.2,1544.016667
4,171,15.6,0,31.5,4.8,0.008,0.031,0.029,0.001,0.2,1433.033333
3.2,168,15.5,0,31.3,4.7,0.012,0.025,0.024,0.001,0,1253.4
2,171,13.7,0,37.2,5.7,0.008,0.024,0.023,0.001,0,1135.416667
4.2,172,13.1,0,39.5,5.9,0.006,0.037,0.028,0.008,0.3,847.4666667
5.9,164,15.2,0,31.2,5.5,0.027,0.009,0.008,0,0,969.85
5.8,175,14.6,0,33,8.1,0.023,0.014,0.013,0,0,1105.912281
5.6,171,13.5,0,37.1,9.1,0.017,0.019,0.019,0,0.1,937.55
